naics,naics_title,short_title,short_label,full_label,match_level,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp,labor_productivity,revenue_per_worker
332420,Metal Tank (Heavy Gauge) Manufacturing,Metal Tank (Heavy Gauge) Mfg,332420 | Metal Tank (Heavy Gauge) Mfg,332420 - Metal Tank (Heavy Gauge) Manufacturing,exact,2016,2470.3,885.0,1585.3,174.2,81.52805280528054,30.3,22.0,8.3,1694.9,47.1,1083.2,3646.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,128.6171617161716,250.94719471947192
332431,Metal Can Manufacturing,Metal Can Mfg,332431 | Metal Can Mfg,332431 - Metal Can Manufacturing,exact,2015,5630.8,1183.5,4447.3,360.3,333.1834319526628,16.9,14.3,2.599999999999998,1163.3,30.3,913.8,9965.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,278.8047337278107,866.5917159763314
332431,Metal Can Manufacturing,Metal Can Mfg,332431 | Metal Can Mfg,332431 - Metal Can Manufacturing,exact,2016,5613.3,1158.7,4454.6,461.1,338.1506024096385,16.6,14.1,2.5000000000000018,1160.4,30.2,916.5,9655.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,243.90963855421685,825.7108433734938
332439,Other Metal Container Manufacturing,Other Metal Container Mfg,332439 | Other Metal Container Mfg,332439 - Other Metal Container Manufacturing,exact,2015,1509.5,385.3,1124.2,91.1,137.22727272727272,11.0,8.4,2.5999999999999996,532.9,18.1,338.1,2027.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,142.5090909090909,327.6181818181818
332439,Other Metal Container Manufacturing,Other Metal Container Mfg,332439 | Other Metal Container Mfg,332439 - Other Metal Container Manufacturing,exact,2016,1498.8,382.5,1116.3,80.3,146.94117647058823,10.2,7.8,2.3999999999999995,517.9,17.1,328.0,1707.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,141.83333333333334,310.71568627450984
332510,Hardware Manufacturing,Hardware Mfg,332510 | Hardware Mfg,332510 - Hardware Manufacturing,exact,2015,4012.0,1285.9,2726.2,163.1,148.04428044280442,27.1,18.1,9.0,1364.1,37.1,710.4,3961.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,160.5461254612546,305.89667896678964
332510,Hardware Manufacturing,Hardware Mfg,332510 | Hardware Mfg,332510 - Hardware Manufacturing,exact,2016,3906.8,1249.6,2657.2,179.2,141.55072463768116,27.6,18.2,9.400000000000002,1410.1,36.5,698.2,3897.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,166.37318840579707,306.3369565217391
332613,Spring Manufacturing,Spring Mfg,332613 | Spring Mfg,332613 - Spring Manufacturing,exact,2015,2028.0,544.7,1483.3,148.2,134.3046357615894,15.1,11.6,3.5,777.9,25.3,514.2,2032.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,145.158940397351,279.0927152317881
332613,Spring Manufacturing,Spring Mfg,332613 | Spring Mfg,332613 - Spring Manufacturing,exact,2016,2052.5,532.2,1520.3,148.8,135.0328947368421,15.2,11.8,3.3999999999999986,789.0,25.8,513.4,1871.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,144.61184210526315,268.7894736842105
332618,Other Fabricated Wire Product Manufacturing,Other Fab Wire Prod Mfg,332618 | Other Fab Wire Prod Mfg,332618 - Other Fabricated Wire Product Manufacturing,exact,2015,2525.0,804.7,1720.3,133.9,117.99065420560748,21.4,15.4,5.999999999999998,985.7,32.1,570.4,2466.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,114.5981308411215,230.06542056074767
332618,Other Fabricated Wire Product Manufacturing,Other Fab Wire Prod Mfg,332618 | Other Fab Wire Prod Mfg,332618 - Other Fabricated Wire Product Manufacturing,exact,2016,2494.9,794.0,1700.9,150.4,119.3732057416268,20.9,15.0,5.899999999999999,1001.2,31.5,557.7,2368.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,124.35885167464116,235.05741626794259
332710,Machine Shops,Machine Shops,332710 | Machine Shops,332710 - Machine Shops,exact,2015,22702.5,3802.3,18900.2,1732.8,95.9530853761623,236.6,174.1,62.5,12322.0,362.7,8302.1,13475.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,104.34023668639054,161.29078613694
332710,Machine Shops,Machine Shops,332710 | Machine Shops,332710 - Machine Shops,exact,2016,22866.9,3800.7,19066.2,1830.8,103.65775158658205,220.6,160.9,59.69999999999999,11848.0,330.8,7976.5,12620.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,105.54487760652766,162.51722574796014
332721,Precision Turned Product Manufacturing,Precision Turned Prod Mfg,332721 | Precision Turned Prod Mfg,332721 - Precision Turned Product Manufacturing,exact,2015,9002.9,1147.2,7855.7,898.6,89.67031872509959,100.4,77.1,23.30000000000001,5101.9,164.1,3527.7,6821.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,111.203187250996,178.47011952191235
332721,Precision Turned Product Manufacturing,Precision Turned Prod Mfg,332721 | Precision Turned Prod Mfg,332721 - Precision Turned Product Manufacturing,exact,2016,9297.9,1160.3,8137.5,1152.2,99.23052294557097,93.7,70.5,23.200000000000003,4874.4,147.8,3359.3,6265.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,113.89434364994663,180.4343649946638
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing","Bolt, Nut, Screw, Rivet, & Washer Mfg","332722 | Bolt, Nut, Screw, Rivet, & Washer Mfg","332722 - Bolt, Nut, Screw, Rivet, and Washer Manufacturing",exact,2015,4921.2,1271.6,3649.6,303.6,142.64347826086956,34.5,25.8,8.7,1986.8,55.6,1301.0,4749.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,165.3768115942029,302.4260869565218
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing","Bolt, Nut, Screw, Rivet, & Washer Mfg","332722 | Bolt, Nut, Screw, Rivet, & Washer Mfg","332722 - Bolt, Nut, Screw, Rivet, and Washer Manufacturing",exact,2016,4883.2,1256.2,3627.0,392.4,143.2023460410557,34.1,25.4,8.700000000000003,1978.1,54.8,1297.5,4449.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,163.2199413489736,293.93548387096774
332811,Metal Heat Treating,Metal Heat Treating,332811 | Metal Heat Treating,332811 - Metal Heat Treating,exact,2015,3088.3,671.8,2416.5,226.7,147.76555023923447,20.9,15.9,4.999999999999998,1154.7,33.6,767.8,2188.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,182.34928229665073,292.177033492823
332811,Metal Heat Treating,Metal Heat Treating,332811 | Metal Heat Treating,332811 - Metal Heat Treating,exact,2016,3123.8,672.2,2451.6,224.7,157.76767676767676,19.8,14.8,5.0,1100.9,30.8,703.1,1734.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,174.2070707070707,266.45959595959596
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers","Metal Coating, Engraving (except Jewe...","332812 | Metal Coating, Engraving (except Jewe...","332812 - Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",exact,2015,5959.8,1321.1,4638.7,344.1,118.01584158415842,50.5,39.8,10.700000000000003,2445.3,84.3,1674.6,6128.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,140.57623762376238,262.8079207920792
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers","Metal Coating, Engraving (except Jewe...","332812 | Metal Coating, Engraving (except Jewe...","332812 - Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",exact,2016,5971.7,1327.4,4644.2,369.1,118.25148514851485,50.5,39.6,10.899999999999999,2376.4,82.6,1667.1,5911.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,141.85940594059406,257.3782178217822
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring","Electroplating, Plating, Polishing, A...","332813 | Electroplating, Plating, Polishing, A...","332813 - Electroplating, Plating, Polishing, Anodizing, and Coloring",exact,2015,3934.8,1214.1,2720.7,251.4,79.01204819277109,49.8,38.4,11.399999999999999,2261.5,78.3,1469.8,2422.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,101.92369477911647,150.82530120481928
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring","Electroplating, Plating, Polishing, A...","332813 | Electroplating, Plating, Polishing, A...","332813 - Electroplating, Plating, Polishing, Anodizing, and Coloring",exact,2016,3927.3,1196.9,2730.4,299.6,78.86144578313254,49.8,38.5,11.299999999999997,2290.8,77.6,1477.4,2315.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,102.38955823293173,148.76506024096386
332911,Industrial Valve Manufacturing,Industrial Valve Mfg,332911 | Industrial Valve Mfg,332911 - Industrial Valve Manufacturing,exact,2015,4783.7,1341.9,3441.8,204.6,127.22606382978722,37.6,24.4,13.200000000000003,2255.4,50.8,1178.0,5404.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,204.2287234042553,348.47340425531917
332911,Industrial Valve Manufacturing,Industrial Valve Mfg,332911 | Industrial Valve Mfg,332911 - Industrial Valve Manufacturing,exact,2016,4704.8,1324.6,3380.2,248.0,131.78711484593836,35.7,23.3,12.400000000000002,2155.6,46.4,1133.1,4762.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,201.33613445378148,340.14845938375345
332912,Fluid Power Valve and Hose Fitting Manufacturing,Fluid Power Valve & Hose Fitting Mfg,332912 | Fluid Power Valve & Hose Fitting Mfg,332912 - Fluid Power Valve and Hose Fitting Manufacturing,exact,2015,3618.6,861.1,2757.5,232.8,107.37685459940651,33.7,22.2,11.500000000000004,2012.8,44.9,1009.1,4414.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,160.16617210682492,292.15133531157267
332912,Fluid Power Valve and Hose Fitting Manufacturing,Fluid Power Valve & Hose Fitting Mfg,332912 | Fluid Power Valve & Hose Fitting Mfg,332912 - Fluid Power Valve and Hose Fitting Manufacturing,exact,2016,3639.0,882.3,2756.7,201.1,114.79495268138801,31.7,20.3,11.399999999999999,1941.5,41.8,950.7,4142.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,162.27129337539432,296.9495268138801
332913,Plumbing Fixture Fitting and Trim Manufacturing,Plumbing Fixture Fitting & Trim Mfg,332913 | Plumbing Fixture Fitting & Trim Mfg,332913 - Plumbing Fixture Fitting and Trim Manufacturing,exact,2015,991.9,254.1,737.8,51.1,132.25333333333333,7.5,5.3,2.2,390.0,11.9,219.5,2184.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,308.24,594.4266666666666
332913,Plumbing Fixture Fitting and Trim Manufacturing,Plumbing Fixture Fitting & Trim Mfg,332913 | Plumbing Fixture Fitting & Trim Mfg,332913 - Plumbing Fixture Fitting and Trim Manufacturing,exact,2016,981.5,251.1,730.4,41.5,129.14473684210526,7.6,5.5,2.0999999999999996,408.7,12.2,224.6,2249.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,295.4078947368421,585.3026315789474
332919,Other Metal Valve and Pipe Fitting Manufacturing,Other Metal Valve & Pipe Fitting Mfg,332919 | Other Metal Valve & Pipe Fitting Mfg,332919 - Other Metal Valve and Pipe Fitting Manufacturing,exact,2015,2029.9,575.2,1454.7,146.7,136.23489932885906,14.9,10.1,4.800000000000001,842.5,20.3,447.1,2037.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,161.4429530201342,302.9731543624161
332919,Other Metal Valve and Pipe Fitting Manufacturing,Other Metal Valve & Pipe Fitting Mfg,332919 | Other Metal Valve & Pipe Fitting Mfg,332919 - Other Metal Valve and Pipe Fitting Manufacturing,exact,2016,2054.4,572.5,1482.0,105.7,160.5,12.8,8.4,4.4,745.3,17.2,375.7,1858.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,162.1484375,311.3515625
332991,Ball and Roller Bearing Manufacturing,Ball & Roller Bearing Mfg,332991 | Ball & Roller Bearing Mfg,332991 - Ball and Roller Bearing Manufacturing,exact,2015,4749.9,1364.0,3385.9,159.1,211.10666666666665,22.5,18.9,3.6000000000000014,1161.8,36.9,853.8,2920.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,177.51111111111112,307.26666666666665
332991,Ball and Roller Bearing Manufacturing,Ball & Roller Bearing Mfg,332991 | Ball & Roller Bearing Mfg,332991 - Ball and Roller Bearing Manufacturing,exact,2016,4620.9,1325.7,3295.2,171.0,209.09049773755652,22.1,18.6,3.5,1174.5,36.8,875.2,2807.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,164.91402714932124,293.29411764705884
332992,Small Arms Ammunition Manufacturing,Small Arms Ammunition Mfg,332992 | Small Arms Ammunition Mfg,332992 - Small Arms Ammunition Manufacturing,exact,2015,774.4,220.2,554.2,55.1,73.75238095238095,10.5,8.2,2.3000000000000007,667.7,16.8,445.2,1871.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,203.25714285714284,375.5333333333333
332992,Small Arms Ammunition Manufacturing,Small Arms Ammunition Mfg,332992 | Small Arms Ammunition Mfg,332992 - Small Arms Ammunition Manufacturing,exact,2016,787.9,217.5,570.5,101.6,66.77118644067797,11.8,8.9,2.9000000000000004,673.9,18.3,434.6,1711.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,208.47457627118644,346.11016949152537
332993,Ammunition (except Small Arms) Manufacturing,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,exact,2015,710.3,359.3,351.1,21.7,78.05494505494505,9.1,3.5,5.6,718.3,7.3,166.5,887.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,188.1978021978022,276.8791208791209
332993,Ammunition (except Small Arms) Manufacturing,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,exact,2016,686.3,349.7,336.5,11.8,54.46825396825397,12.6,3.8,8.8,1025.0,7.7,186.5,856.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,185.05555555555554,255.36507936507937
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing","Small Arms, Ordnance, & Ordnance Acce...","332994 | Small Arms, Ordnance, & Ordnance Acce...","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing",exact,2015,2366.6,814.0,1552.6,158.6,145.19018404907973,16.3,10.8,5.5,979.2,20.8,506.2,2584.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,205.3680981595092,367.46625766871165
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing","Small Arms, Ordnance, & Ordnance Acce...","332994 | Small Arms, Ordnance, & Ordnance Acce...","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing",exact,2016,2409.8,804.3,1605.5,197.2,138.49425287356323,17.4,11.9,5.499999999999998,1117.7,24.1,580.0,3169.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,259.3390804597701,425.99425287356325
332996,Fabricated Pipe and Pipe Fitting Manufacturing,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,exact,2015,2474.0,716.0,1758.0,278.7,85.01718213058419,29.1,22.3,6.800000000000001,1599.3,48.3,1025.3,3793.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,129.7147766323024,260.7079037800687
332996,Fabricated Pipe and Pipe Fitting Manufacturing,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,exact,2016,2563.8,726.9,1836.9,193.9,96.38345864661655,26.6,19.9,6.700000000000003,1467.1,41.5,940.0,2836.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,111.13533834586465,220.9624060150376
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,2015,6090.3,1767.3,4323.0,497.4,84.5875,72.0,53.5,18.5,3551.4,110.3,2183.4,6985.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,121.05833333333334,218.26666666666668
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,2016,6165.0,1760.0,4405.0,474.6,86.95345557122707,70.9,52.2,18.700000000000003,3537.4,106.7,2168.2,6790.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,123.01128349788434,219.49365303244005
333111,Farm Machinery and Equipment Manufacturing,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,exact,2015,9812.0,2617.7,7194.3,673.2,163.53333333333333,60.0,41.2,18.799999999999997,3187.1,76.1,1757.1,15751.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,246.77333333333334,510.76
333111,Farm Machinery and Equipment Manufacturing,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,exact,2016,9939.1,2614.2,7324.9,470.6,183.71719038817005,54.1,36.9,17.200000000000003,3036.8,68.2,1580.7,13371.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,188.8761552680222,435.68761552680223
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,Lawn & Garden Tractor & Home Lawn & G...,333112 | Lawn & Garden Tractor & Home Lawn & G...,333112 - Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,exact,2015,2653.3,600.0,2053.3,228.4,161.78658536585368,16.4,12.2,4.199999999999999,686.0,22.7,428.4,5915.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,193.6707317073171,557.1219512195122
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,Lawn & Garden Tractor & Home Lawn & G...,333112 | Lawn & Garden Tractor & Home Lawn & G...,333112 - Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,exact,2016,2715.5,616.1,2099.5,161.8,175.19354838709677,15.5,11.8,3.6999999999999993,670.2,22.5,428.1,5385.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,178.70967741935485,536.5290322580646
333120,Construction Machinery Manufacturing,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,exact,2015,16132.6,4009.3,12123.3,552.7,276.7169811320755,58.3,38.3,20.0,3319.9,75.0,1739.9,17455.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,223.2349914236707,526.0308747855918
333120,Construction Machinery Manufacturing,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,exact,2016,15882.5,3958.6,11923.9,470.4,291.9577205882353,54.4,34.4,20.0,3187.2,65.7,1635.7,15864.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,221.09191176470588,519.7738970588235
333131,Mining Machinery and Equipment Manufacturing,Mining Mach & Equip Mfg,333131 | Mining Mach & Equip Mfg,333131 - Mining Machinery and Equipment Manufacturing,exact,2015,1316.4,494.8,821.6,89.1,110.6218487394958,11.9,7.1,4.800000000000001,770.2,13.5,364.4,1822.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,153.1176470588235,313.69747899159665
333131,Mining Machinery and Equipment Manufacturing,Mining Mach & Equip Mfg,333131 | Mining Mach & Equip Mfg,333131 - Mining Machinery and Equipment Manufacturing,exact,2016,1318.3,486.9,831.3,102.3,115.64035087719297,11.4,6.3,5.1000000000000005,735.2,11.8,337.6,1739.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,132.859649122807,283.0964912280702
333132,Oil and Gas Field Machinery and Equipment Manufacturing,Oil & Gas Field Mach & Equip Mfg,333132 | Oil & Gas Field Mach & Equip Mfg,333132 - Oil and Gas Field Machinery and Equipment Manufacturing,exact,2015,6210.6,2141.1,4069.5,472.7,121.7764705882353,51.0,32.2,18.799999999999997,3260.4,62.5,1796.8,10643.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,121.44705882352942,352.3078431372549
333132,Oil and Gas Field Machinery and Equipment Manufacturing,Oil & Gas Field Mach & Equip Mfg,333132 | Oil & Gas Field Mach & Equip Mfg,333132 - Oil and Gas Field Machinery and Equipment Manufacturing,exact,2016,6316.3,2140.1,4176.3,312.8,167.54111405835542,37.7,21.2,16.500000000000004,2470.0,42.1,1306.2,6560.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,112.38461538461537,316.06366047745354
333241,Food Product Machinery Manufacturing,Food Prod Mach Mfg,333241 | Food Prod Mach Mfg,333241 - Food Product Machinery Manufacturing,exact,2015,1278.9,353.6,925.3,168.3,81.98076923076924,15.6,8.9,6.699999999999999,1022.3,18.9,439.5,2269.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,194.91666666666666,338.0064102564102
333241,Food Product Machinery Manufacturing,Food Prod Mach Mfg,333241 | Food Prod Mach Mfg,333241 - Food Product Machinery Manufacturing,exact,2016,1347.6,382.5,965.1,101.8,90.44295302013423,14.9,8.6,6.300000000000001,1036.3,17.7,453.6,2242.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,201.81208053691276,350.1946308724832
333242,Semiconductor Machinery Manufacturing,Semiconductor Mach Mfg,333242 | Semiconductor Mach Mfg,333242 - Semiconductor Machinery Manufacturing,exact,2015,5587.6,1732.0,3855.6,386.6,382.7123287671233,14.6,5.0,9.6,1714.1,9.5,297.9,3181.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,210.62328767123287,416.6164383561644
333242,Semiconductor Machinery Manufacturing,Semiconductor Mach Mfg,333242 | Semiconductor Mach Mfg,333242 - Semiconductor Machinery Manufacturing,exact,2016,5752.2,1721.2,4031.0,355.3,439.09923664122135,13.1,4.4,8.7,1643.9,8.8,294.4,3146.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,204.29770992366414,443.90076335877865
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing","Sawmill, Woodworking, & Paper Mach Mfg","333243 | Sawmill, Woodworking, & Paper Mach Mfg","333243 - Sawmill, Woodworking, and Paper Machinery Manufacturing",exact,2015,1521.7,552.1,969.6,59.5,127.87394957983193,11.9,6.8,5.1000000000000005,809.1,14.3,389.5,1655.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,149.26050420168067,288.30252100840335
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing","Sawmill, Woodworking, & Paper Mach Mfg","333243 | Sawmill, Woodworking, & Paper Mach Mfg","333243 - Sawmill, Woodworking, and Paper Machinery Manufacturing",exact,2016,1486.5,538.8,947.7,73.4,127.05128205128206,11.7,6.9,4.799999999999999,791.1,14.1,395.4,1583.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,149.7863247863248,284.70940170940173
333244,Industrial Machinery ManufacturingT,Industrial Mach MfgT,333244 | Industrial Mach MfgT,333244 - Industrial Machinery ManufacturingT,prefix_5_digit,2015,1502.5,537.8,964.7,51.9,208.68055555555554,7.2,3.7,3.5,445.6,7.8,190.4,834.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,132.84722222222223,248.27777777777777
333244,Industrial Machinery ManufacturingT,Industrial Mach MfgT,333244 | Industrial Mach MfgT,333244 - Industrial Machinery ManufacturingT,prefix_5_digit,2016,1464.7,525.6,939.1,68.0,225.33846153846156,6.5,3.2,3.3,425.4,7.0,185.6,940.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,148.1076923076923,296.6923076923077
333249,Industrial Machinery ManufacturingT,Industrial Mach MfgT,333249 | Industrial Mach MfgT,333249 - Industrial Machinery ManufacturingT,prefix_5_digit,2015,6172.3,2027.9,4144.4,320.4,116.67863894139887,52.9,29.7,23.2,3375.7,59.8,1486.1,6254.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,171.5274102079395,277.51039697542535
333249,Industrial Machinery ManufacturingT,Industrial Mach MfgT,333249 | Industrial Mach MfgT,333249 - Industrial Machinery ManufacturingT,prefix_5_digit,2016,6132.1,2009.0,4123.1,328.3,117.92500000000001,52.0,29.5,22.5,3341.9,58.6,1526.5,6453.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,165.9480769230769,283.63653846153846
333314,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333314 | Commercial & Svc Ind Mach MfgT,333314 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2015,2335.4,447.5,1887.9,235.3,149.7051282051282,15.6,8.5,7.1,1114.8,15.3,486.3,1965.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,164.9102564102564,288.75
333314,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333314 | Commercial & Svc Ind Mach MfgT,333314 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2016,2421.5,459.5,1962.0,255.5,163.61486486486487,14.8,7.4,7.4,1098.3,14.2,476.7,2147.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,198.51351351351352,332.6418918918919
333316,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333316 | Commercial & Svc Ind Mach MfgT,333316 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2015,2155.3,1094.0,1061.2,25.8,513.1666666666667,4.2,2.0,2.2,279.5,3.8,82.4,785.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,225.26190476190476,425.40476190476187
333316,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333316 | Commercial & Svc Ind Mach MfgT,333316 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2016,2046.3,1060.8,985.5,33.0,568.4166666666666,3.6,1.6,2.0,266.7,3.1,74.2,732.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,254.86111111111111,454.74999999999994
333318,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333318 | Commercial & Svc Ind Mach MfgT,333318 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2015,5411.2,1435.2,3976.0,308.6,99.47058823529412,54.4,29.6,24.799999999999997,3243.8,58.9,1258.2,9058.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,209.50551470588238,377.0147058823529
